set,k1,k2,z1,z2,kp1,kp2,lam,mu1,mu2,c1,c2,ee1_m6,ee2_m6,ee1_m19,ee2_m19,arc,kkt1_m19,kkt2_m19
box,0.8058825219861477,1.1454560360982302,0.15398241282123004,0.1463072574755082,0.8380551301581468,1.1274219639258243,0.9594352830686362,0.0,0.0,0.04631312732344125,0.047774081252120834,-0.00022357782190762787,-0.0002586023313179142,-0.0001514952600303321,-0.00019924002251114903,1.3834815625178592e-06,0.0001514952600303321,0.005802031083906645
box,0.8595056048929992,1.189051525529182,0.12477937783056647,0.10315962481378244,0.8897019808127659,1.1681155810023098,0.9342671612425455,0.0,0.0,0.046621931117100814,0.04906106205050809,-2.0531070161422527e-05,-1.2273169391896488e-06,-1.1717595021498717e-05,1.404436122487418e-05,1.3887239383524436e-07,1.1717595021498717e-05,0.007684105396487673
box,0.9919951695231328,0.8929491678557215,0.09660178518985846,0.13552965113071014,0.9875348977536836,0.9095806140714092,1.00114991042043,0.0,0.0,0.04582297176792995,0.045783492254645286,-5.987322160838637e-06,-2.3078847324553564e-05,-1.4248443594877536e-05,-2.9268270978710653e-05,-8.020511009857065e-07,1.4248443594877536e-05,2.9268270978710653e-05
box,0.9064521089169171,1.0155737630488748,-0.01831909472814991,0.13792554111396949,0.9048377218781158,1.0240844573818528,1.007723730259444,0.0,0.0,0.04574805746633694,0.045484826637625986,2.4449293003270256e-05,1.8331505088564626e-05,2.7169502733848105e-05,1.993437945935206e-05,6.672849830666424e-07,2.7169502733848105e-05,1.993437945935206e-05
box,0.8162042844753739,1.0928024782626242,0.036599439023678904,-0.15092308316367314,0.8481276197701667,1.056462441851672,1.0657183810752733,0.0,0.0,0.045112554037708356,0.04300961678377499,0.0001209297718829383,5.447038753070288e-05,4.710227478321727e-05,4.142684324470736e-06,-1.3176223886860312e-06,4.710227478321727e-05,0.023488872989453458
box,1.0876879091306961,0.8063966918094289,0.08254432075405693,0.004082791443864975,1.076354260992673,0.8230102174771097,1.0288883548541456,0.0,0.0,0.04551095684455942,0.04454918646248093,-5.0783063439419074e-05,-4.903441874215542e-05,-4.5059899364985334e-05,-4.389192635834149e-05,-3.4127046645427016e-06,0.00042418682013256603,4.389192635834149e-05
box,1.1716416883188026,0.8264329986896299,0.10922152947596253,-0.13865919719452743,1.1671558233768946,0.8307137101630097,1.002332233186927,0.0,0.0,0.04580945291601637,0.04572948734147363,0.0002372934655074932,0.00023027651640705749,0.00023368974321003044,0.00023151279956268311,-3.162239716911111e-06,0.00023368974321003044,0.00023151279956268311
box,0.9377239915216501,0.9721194927791333,0.14913986585090233,0.019914189513106223,0.955436198929646,0.9634558703942612,1.003615453773741,0.0,0.0,0.04579480292255836,0.04567101771612024,-0.00016841171173131997,-0.0002544412954299524,-9.648252837690663e-05,-0.00014708294838516878,-7.213129031020499e-09,9.648252837690663e-05,0.00014708294838516878
box,0.9035458372683729,0.896670285637738,0.12419786261093746,-0.08772178290645613,0.9220610239215351,0.8829411724728903,1.0843699252189984,0.0,0.0,0.04491730213552436,0.04226983624634882,-0.00010662551893014793,-9.385987521925987e-05,-9.757710744540127e-05,-7.827640182245243e-05,4.1199930980851655e-06,9.757710744540127e-05,0.005364865480827152
box,0.8498218823341135,0.915332302803031,0.02755938074007447,0.017308960695445685,0.8580567052971919,0.9123262023833251,1.103478124408096,0.0,0.0,0.04472157574983532,0.0415378775125778,-3.827281491375345e-05,-3.768817463689622e-05,-3.495308593126634e-05,-3.451849414315422e-05,-7.650937614936683e-07,3.495308593126634e-05,3.451849414315422e-05
box,1.123884310365111,1.0241903808024744,-0.06770521138201259,-0.027873170342114312,1.110264238892851,1.0313391144592727,0.9587399783343732,0.0,0.0,0.04632152193082202,0.04780872833644017,2.57017727618436e-05,2.818904105028608e-05,2.4479928619980384e-05,2.6967476906225585e-05,-5.572026806505574e-07,0.002140150154451015,2.6967476906225585e-05
box,1.1272483883883642,1.0506025849679013,0.1469048456631814,-0.04179058845066208,1.1399753847812724,1.0405911150247853,0.907370690762249,0.0,0.0,0.046963649986516635,0.05051534024199891,0.0001075082792838522,4.241885201761164e-05,0.00016141390822332902,0.00011938452553961199,-1.281578167884539e-07,0.00016141390822332902,0.00011938452553961199
box,1.0210446042085148,1.0375696806452672,0.11145318664801912,-0.11344846778030974,1.040962544795523,1.0170335305385303,0.9733682328364073,0.0,0.0,0.04614649680354411,0.04709023535307444,7.618347577675877e-05,6.190399881123021e-05,7.05562253593417e-05,6.352232140049985e-05,-1.8562866862827566e-07,7.05562253593417e-05,0.009891464961966245
box,0.9626041346992507,1.1639835846649187,-0.14621859565817455,0.10326600965808053,0.9543018893946594,1.1694466405635988,0.9524608114669042,0.0,0.0,0.046397678410265576,0.048123910839837504,0.00020062036802781513,0.0002558402753418676,0.000172959616558499,0.000210387159871539,-1.6628808186417559e-07,0.000172959616558499,0.000210387159871539
box,0.9661536149484898,1.131921594111241,-0.15681454054166644,-0.04318522951735336,0.9640455322140116,1.1243116444521457,0.9980962716426702,0.0,0.0,0.04585798005208658,0.045923565162742576,-2.5251797362568773e-05,1.6327514393177367e-05,-1.1327118052517626e-05,3.8230085535717606e-05,8.028181733952848e-07,1.1327118052517626e-05,3.8230085535717606e-05
box,0.831452014866256,1.0610458305346553,-0.07236828844814164,0.06484866261113156,0.8378749217564895,1.056185777770023,1.0495492379836582,0.0,0.0,0.045285307906067114,0.04367221423316041,3.417194311228222e-05,3.6047115721915546e-05,3.1163440247894414e-05,3.246807790535655e-05,-1.3770050505591853e-06,3.1163440247894414e-05,3.246807790535655e-05
box,1.1775205707768364,0.8507268409044991,0.11672905452824761,-0.14097147148789158,1.1753377145443795,0.8525665628219177,0.9879762078190037,0.0,0.0,0.04597496505842385,0.04639397063078842,0.00025251472596732327,0.00022761316193364856,0.00024964192419885123,0.00023772088948681436,-2.7992237652558124e-06,0.00024964192419885123,0.00023772088948681436
box,0.9523082033243557,0.9719096244714307,-0.0035681450132914183,0.15246794301953415,0.9449293363498317,0.9874034171515564,1.001219840146516,0.0,0.0,0.04582217162602618,0.04578029452828764,-0.00021889169213762383,-0.00013755919626601276,-0.0001760945864983654,-0.00010793605084469249,2.1202039374359425e-07,0.0001760945864983654,0.00010793605084469249
box,1.1102764752407313,0.9235429450877044,-0.0736522286397439,0.11619846534058159,1.081329519444701,0.9534509780575345,0.9759973659824512,0.0,0.0,0.04611538810364705,0.046963384090010676,-6.50338161581887e-05,-5.1061688353781776e-05,-4.934129207856408e-05,-4.1162582364973055e-05,-3.82867173699455e-07,0.01623418652880204,4.1162582364973055e-05
box,1.152522869095076,1.004282602217458,-0.04982536609205589,0.15837355141149356,1.1250935320192084,1.0342375187072783,0.9151912909783958,0.0,0.0,0.04686299704225984,0.05008367061761583,6.557724571099044e-05,0.00011166111962390701,1.535786282946816e-05,7.793464107952452e-05,-3.4804476763844263e-07,0.013938774123392395,7.793464107952452e-05
